27468 28922 4
29296 26703 5
28258 29296 4
28882 17022 5
21111 28923 4
29482 23332 5
28868 27326 3
20166 4111 0
23274 29014 4
27700 28868 2
1371 24534 1
24902 7333 0
14851 29456 4
15901 29356 4
25655 29850 4
30154 15047 5
21994 724 0
29359 16097 5
14500 28923 4
28903 23062 5
26511 28880 4
20691 407 0
14216 27653 1
18375 29705 4
26416 685 0
25719 29095 4
14773 1729 0
33904 18788 5
23693 29215 4
15424 2903 0
37265 27854 5
29785 18689 5
31304 21757 5
20385 34491 4
26555 29406 4
20552 1992 0
29076 24048 5
3111 20299 1
29262 16102 5
33794 26634 5
29648 20385 5
26273 29349 4
10974 17846 1
1418 20934 1
29874 16494 5
28903 16764 5
10501 23738 1
6407 26941 1
26646 30139 4
23228 29406 4
27452 28874 4
29416 22972 5
15235 2041 0
23382 28949 4
28906 15894 5
24294 29632 4
20397 1143 0
27451 29072 4
28930 27248 5
28880 17481 5
31008 17775 5
4607 18799 1
17162 29033 4
14485 28903 4
22984 29280 4
23791 4428 0
52 16920 1
28880 17563 5
29239 28336 5
15107 30176 4
14587 28851 2
29287 23210 5
28913 28612 5
17150 29302 4
33596 20008 5
24171 8597 0
9654 28816 1
28913 19105 5
23755 29731 4
20660 29934 4
24995 10504 0
23989 29482 4
14744 30692 4
35684 22911 5
31851 23064 5
31262 22997 5
23585 29049 4
27679 7828 0
24135 28967 4
16688 28852 2
29323 20781 5
7792 16209 1
17030 29500 4
25216 28866 2
29642 22755 5
15834 28903 4
16264 4219 0
28867 25796 3
28868 28248 3
28889 17075 5
8342 16796 1
14515 29262 4
16472 29492 4
23415 28874 4
28948 25130 5
4335 28347 1
28863 23451 3
30605 17219 5
29421 24493 5
28857 19039 3
21652 28874 4
28538 29373 4
26628 33326 4
24211 28903 4
21693 28860 2
25557 29856 4
27792 29344 4
29856 24504 5
34023 25387 5
23733 28903 4
29156 15904 5
24629 29505 4
29104 19057 5
29774 17781 5
20643 929 0
26830 28867 2
33586 19571 5
29710 23584 5
25785 28967 4
33514 22191 5
29344 26643 5
37727 19367 5
25741 31348 4
29308 17723 5
28867 26814 3
18822 11359 0
29409 28379 5
16024 3415 0
15458 29739 4
1309 14592 1
35915 23958 5
22736 29082 4
16093 29405 4
29664 25193 5
20961 30031 4
19664 5999 0
2052 14926 1
28889 22117 5
28858 19632 3
17581 28921 4
26005 28867 2
16203 29883 4
29296 18105 5
26873 28867 2
29138 27172 5
19630 31349 4
26958 10946 0
29247 17195 5
28882 22491 5
14944 30941 4
24173 28913 4
28919 25482 5
29528 26362 5
22514 28861 2
28120 28903 4
32033 26395 5
23372 30796 4
21781 29014 4
29562 14542 5
27297 30865 4
12660 24048 1
23614 29295 4
19517 29076 4
17489 29672 4
377 27740 1
28851 14521 3
17987 28976 4
18328 4432 0
28099 28903 4
29299 17693 5
30272 23182 5
28938 20563 5
29353 18241 5
28066 29296 4
33702 16688 5
28894 23421 5
28880 21112 5
22421 28861 2
28871 24317 5
31345 20436 5
25004 5088 0
20228 28889 4
28868 28229 3
24004 31454 4
28381 28913 4
28868 27083 3
28857 18522 3
36076 24116 5
28860 20873 3
24318 28866 2
3885 23736 1
31139 26228 5
22234 1610 0
2699 21377 1
27351 29487 4
29373 27319 5
29268 15694 5
16352 28889 4
28868 27565 3
23668 29433 4
7546 26517 1
16645 6659 0
19466 8700 0
28903 16552 5
16185 29229 4
28623 32941 4
31033 27374 5
20406 29748 4
19079 879 0
20150 3118 0
14969 28930 4
25260 5073 0
27760 28868 2
16787 29053 4
29144 16843 5
29187 25366 5
23552 29667 4
28948 17877 5
28874 19167 5
26077 28867 2
30786 14981 5
19716 29880 4
5374 22066 1
28889 23174 5
18872 28857 2
34985 21197 5
16537 28955 4
15600 29037 4
23420 29296 4
17638 28889 4
30303 20267 5
28983 17836 5
31111 23435 5
22013 28860 2
3431 28699 1
26622 28885 4
20401 4190 0
28812 31283 4
17995 29904 4
36048 26548 5
16310 31028 4
18165 30024 4
30208 22201 5
28930 14677 5
28602 5919 0
28976 24734 5
28930 27449 5
28889 24770 5
27622 7495 0
15204 29019 4
28976 25330 5
18117 29853 4
22490 28861 2
36768 28849 5
29527 21922 5
28874 19571 5
24446 28923 4
28857 18277 3
29674 23850 5
21179 28874 4
31659 15945 5
19495 28858 2
29617 28793 5
29159 17474 5
28906 22254 5
29482 15173 5
22736 30920 4
16649 28960 4
29533 16313 5
14660 30456 4
28874 21794 5
18750 28930 4
28874 26423 5
20527 29016 4
22117 29136 4
17218 29353 4
15299 29440 4
11005 27307 1
28972 27490 5
15594 28990 4
14870 1915 0
29296 22245 5
7716 18971 1
21009 29562 4
20068 28962 4
28865 24202 3
28865 24269 3
29505 27269 5
18156 7094 0
19477 29082 4
28790 30066 4
2656 21324 1
30004 20405 5
20776 28860 2
17834 29946 4
29390 19643 5
19484 29094 4
29794 26546 5
16424 29646 4
25529 31932 4
16091 29091 4
34773 20685 5
29256 16394 5
21546 12343 0
16472 31249 4
25221 31027 4
29496 28400 5
21356 28989 4
21736 30853 4
29148 26940 5
6606 28193 1
18472 28857 2
3326 15841 1
28583 33818 4
19627 28976 4
12363 21621 1
29084 24879 5
29608 19730 5
26811 13993 0
28930 21726 5
26148 28922 4
27778 4581 0
28417 28868 2
29629 25938 5
28903 15837 5
18817 31207 4
27579 423 0
19089 28857 2
29945 21971 5
28951 18248 5
25147 7436 0
28861 22928 3
20324 3938 0
28871 24577 5
20912 31921 4
35287 21988 5
28930 14790 5
27660 29999 4
28857 19114 3
29344 18201 5
16352 29200 4
21565 28860 2
24218 30677 4
29293 21957 5
21702 28871 4
30697 16327 5
24115 29296 4
30885 19415 5
5400 20577 1
17001 28976 4
25429 33388 4
21738 30301 4
34398 24705 5
29693 21249 5
8661 24667 1
29390 16725 5
28913 25691 5
29103 25181 5
24863 30918 4
26650 29727 4
21472 28860 2
28948 20470 5
17691 29772 4
23842 28976 4
18993 28872 4
8295 19644 1
25490 3966 0
18377 29072 4
20027 4849 0
20264 29938 4
29387 15410 5
30166 14706 5
29418 28242 5
28851 14984 3
5819 20296 1
28903 18962 5
29215 18582 5
17984 9316 0
22359 28922 4
24034 29036 4
23303 1656 0
24219 29500 4
29470 22027 5
391 16761 1
25453 29293 4
28859 20111 3
28913 20815 5
29373 26811 5
11963 20250 1
391 18723 1
20802 28882 4
29122 14861 5
23460 29399 4
29562 15077 5
28949 19421 5
19110 7577 0
28989 26473 5
19666 29795 4
19815 29315 4
19043 36499 4
26925 14021 0
31856 23225 5
28861 22840 3
23554 12809 0
28949 23564 5
19370 765 0
29416 19271 5
27317 29734 4
28930 21421 5
7478 23680 1
28874 20965 5
29544 27440 5
5461 24872 1
29675 23462 5
29988 24865 5
18493 30482 4
16981 29265 4
29917 28189 5
10050 22906 1
32037 22419 5
16592 28913 4
17349 28874 4
21410 28860 2
28913 17332 5
17815 29296 4
28921 25642 5
24167 31958 4
18735 30938 4
28882 17410 5
3830 17000 1
17109 28854 2
28042 30137 4
8547 21072 1
28874 15396 5
28374 29745 4
15385 29785 4
28871 17543 5
27412 5752 0
31466 14841 5
28889 20110 5
16557 29296 4
29344 23764 5
26141 9095 0
28874 24730 5
29293 17627 5
14486 29018 4
24746 32236 4
24997 29089 4
16034 3699 0
29365 24277 5
28882 22643 5
302 19388 1
21251 29915 4
28949 28659 5
23706 28864 2
3113 15590 1
29225 14661 5
23680 28871 4
27326 29057 4
12499 28330 1
26091 29081 4
29353 26414 5
19393 31448 4
264 27810 1
1758 24117 1
27218 13765 0
34236 24065 5
28889 17457 5
30859 15205 5
16986 31409 4
28883 21658 5
19159 4350 0
26233 13848 0
15605 30941 4
17317 30121 4
17608 28889 4
14938 30736 4
28903 15134 5
22644 12793 0
29353 24986 5
29148 14967 5
24688 28948 4
19258 30273 4
30517 27838 5
17901 28889 4
15658 32160 4
24171 28903 4
28889 24338 5
22182 28949 4
16201 7779 0
28279 14023 0
20550 28860 2
28335 28874 4
30132 14566 5
26438 28985 4
28874 25369 5
28903 20052 5
28882 19823 5
27376 29531 4
16424 4712 0
8591 19702 1
22100 30177 4
21002 28903 4
21051 30681 4
22464 29699 4
34105 19361 5
30621 18235 5
17539 29843 4
16936 29343 4
10880 27437 1
5411 25404 1
24338 10468 0
27965 29148 4
4654 17585 1
31154 24030 5
23915 28906 4
18799 28903 4
26895 6119 0
28147 28998 4
28949 19470 5
25554 29617 4
7688 25097 1
4793 18204 1
27063 31112 4
16673 29416 4
28894 19445 5
23957 7719 0
1573 17083 1
30855 25603 5
25469 10802 0
29471 28206 5
23237 29081 4
29471 18417 5
29305 28738 5
17857 10981 0
21690 29558 4
5411 22294 1
28859 20166 3
29419 18914 5
15321 32190 4
2646 20927 1
21189 1281 0
21932 29789 4
28922 17769 5
16210 29406 4
27615 28972 4
22952 4746 0
28923 24604 5
18744 6548 0
29405 18133 5
21880 28906 4
37096 27222 5
9530 18201 1
7651 26266 1
30170 15826 5
29785 25776 5
28874 20738 5
1203 21734 1
32512 25681 5
28153 29019 4
6134 20262 1
28860 21619 3
28874 19961 5
20655 1309 0
28978 16764 5
28860 21444 3
28983 16044 5
18279 29200 4
28927 15208 5
26305 6799 0
23687 29461 4
28903 26141 5
28903 17627 5
24524 29872 4
23030 35721 4
26336 28962 4
21691 28894 4
378 28488 1
14940 2088 0
17774 7238 0
22309 28874 4
18809 33875 4
17667 28918 4
23849 33539 4
25318 28913 4
26354 36828 4
29074 21218 5
23968 30494 4
26687 29425 4
16258 28852 2
28930 26982 5
391 16650 1
19690 9972 0
29990 21938 5
27225 31611 4
28976 15877 5
29228 16639 5
26586 6530 0
28851 14655 3
14506 28851 2
29067 20038 5
29287 19473 5
29159 19824 5
18892 29499 4
5886 20779 1
27598 29317 4
17031 31287 4
28903 18622 5
29487 27435 5
17977 28913 4
2601 19820 1
13093 23450 1
28874 22604 5
17633 10187 0
28976 15370 5
24788 30176 4
15137 30656 4
29012 23352 5
29917 23920 5
29033 27026 5
28913 24223 5
22062 31102 4
15665 28874 4
28872 24301 5
21121 31549 4
17797 28913 4
20442 30165 4
22140 29208 4
19892 29614 4
24188 34112 4
15108 30006 4
29648 18655 5
16278 29091 4
28871 17745 5
33472 17091 5
28874 14741 5
30646 15934 5
22538 31893 4
15980 28851 2
28883 23808 5
28874 22034 5
18952 30002 4
11496 19106 1
34299 20527 5
25468 29674 4
85 25549 1
28191 37355 4
27041 28930 4
21477 28860 2
15512 28897 4
17853 29012 4
31151 18732 5
7521 26375 1
28874 16117 5
28085 34839 4
20189 29411 4
18220 31164 4
20014 28874 4
29295 17884 5
18508 29435 4
24210 29091 4
21108 30149 4
33506 17146 5
27490 29295 4
16691 29104 4
27536 1759 0
20943 31033 4
23019 28862 2
22084 31937 4
14693 1540 0
29200 28233 5
28862 23177 3
28516 28921 4
28867 25731 3
26652 29477 4
4981 24149 1
19598 28871 4
35921 18251 5
30052 17292 5
20152 30002 4
24814 8549 0
33304 17653 5
28443 9312 0
19206 28874 4
24474 36183 4
8617 22316 1
15109 233 0
23554 13106 0
29617 18593 5
28998 14961 5
25707 28930 4
28448 28903 4
20528 31542 4
29191 15946 5
21828 28889 4
28052 28868 2
32017 21418 5
24648 208 0
37739 19465 5
29373 23822 5
24191 391 0
23907 485 0
29287 19221 5
29302 24948 5
17053 29519 4
28903 16484 5
3931 19680 1
28929 24382 5
23927 5006 0
22168 29712 4
28930 24365 5
16551 29019 4
28866 24644 3
2500 20909 1
28866 25330 3
23464 29312 4
16275 30375 4
15563 32475 4
1782 15367 1
22644 28949 4
293 20495 1
23254 28948 4
21939 35270 4
22833 28861 2
27364 6430 0
28858 19194 3
18524 28913 4
28874 25285 5
29287 22756 5
1955 15706 1
22455 29489 4
24269 31374 4
27999 29365 4
973 22127 1
23232 29784 4
28864 23747 3
18965 29327 4
16738 28952 4
29295 19425 5
27434 29376 4
29089 21901 5
242 17414 1
17535 29293 4
27511 28998 4
27690 29081 4
20672 30094 4
23563 29198 4
23781 29641 4
29287 23385 5
24093 29547 4
28472 2914 0
28858 19215 3
18736 29295 4
17448 4680 0
28641 30088 4
18508 29296 4
28874 27577 5
22130 28912 4
32613 23415 5
29323 18895 5
16821 31529 4
24520 29404 4
21632 28930 4
28851 15660 3
17132 31139 4
23101 5673 0
29296 18505 5
24028 29296 4
29155 27296 5
28867 26718 3
26971 28930 4
29748 17929 5
37570 18743 5
27430 28874 4
19886 2118 0
18089 31392 4
17967 32219 4
17934 29419 4
17550 33178 4
29440 25489 5
23642 4538 0
28973 26969 5
28064 30406 4
10514 28348 1
21560 29967 4
1870 15135 1
25568 28905 4
20815 28929 4
2914 26788 1
20729 30136 4
28905 24499 5
18460 29359 4
17419 28855 2
28889 23047 5
17513 4798 0
37589 18809 5
17129 28854 2
15720 2697 0
28874 16883 5
28872 15892 5
29420 25933 5
35944 27940 5
19680 29698 4
33791 27841 5
28868 27227 3
23197 28862 2
5273 20767 1
21747 28874 4
32168 18328 5
23381 29082 4
2425 15115 1
14507 29211 4
24017 8869 0
18760 29200 4
27683 29038 4
26264 4432 0
28903 25281 5
21289 28913 4
25906 10714 0
28457 34685 4
29200 16082 5
16026 29265 4
18383 408 0
27455 4915 0
16181 29727 4
27703 29648 4
32058 20607 5
21797 29510 4
17655 28960 4
23261 29108 4
30767 15784 5
25124 33571 4
29072 18942 5
16113 29529 4
28973 25222 5
29228 14960 5
17245 5849 0
29544 22054 5
999 14499 1
27523 28868 2
31423 19965 5
7500 27019 1
24515 28949 4
23039 5316 0
21034 29235 4
16466 1371 0
35024 21304 5
6056 27508 1
4422 26021 1
6909 26515 1
30395 14816 5
28906 24825 5
406 17428 1
20064 1598 0
36393 25194 5
23450 28913 4
22945 35698 4
25812 8422 0
10621 23096 1
19053 29181 4
28132 28868 2
18958 29358 4
7695 22646 1
26580 29262 4
19421 32830 4
37572 19559 5
28913 28116 5
19030 9219 0
11126 18178 1
27451 29748 4
862 15444 1
28998 24486 5
28972 23402 5
29471 18145 5
22867 28861 2
28311 29035 4
16995 28853 2
29874 26204 5
28863 23375 3
29200 22735 5
20451 28860 2
28906 25898 5
28951 24845 5
28860 21019 3
17903 10998 0
12668 22306 1
9100 25738 1
16583 28922 4
29406 16576 5
28201 29108 4
26803 8657 0
28916 21569 5
30106 21492 5
19590 28922 4
28903 22533 5
28921 14594 5
15313 954 0
34150 19911 5
29293 19208 5
3226 27692 1
19640 31268 4
24204 29159 4
30866 17278 5
28913 17467 5
22503 30026 4
28860 21917 3
32188 15318 5
28857 19135 3
16852 32237 4
28867 25824 3
25557 28866 2
19066 29191 4
30130 25370 5
31882 26774 5
17298 30147 4
15355 2396 0
21816 1806 0
19540 28858 2
29346 20122 5
28958 15194 5
30375 17209 5
19630 31216 4
28660 28889 4
6766 20649 1
28340 29305 4
28903 16304 5
30900 18446 5
29270 16178 5
19373 29837 4
23991 29353 4
28976 14748 5
18185 28889 4
24591 29302 4
28889 20311 5
30472 22390 5
17382 29544 4
28903 19440 5
13930 26917 1
19283 28903 4
20128 30605 4
28889 16753 5
16799 28853 2
28857 18638 3
5871 26431 1
28246 8857 0
29104 21177 5
26329 34821 4
25082 29209 4
28898 19680 5
30874 27327 5
14824 28930 4
28855 17272 3
20550 29523 4
30211 14591 5
28903 27921 5
22521 28861 2
16165 28957 4
19077 30115 4
25859 29200 4
2994 15491 1
24122 30399 4
28875 20652 5
17265 33583 4
16676 28852 2
20630 28903 4
29740 14952 5
16829 8918 0
2408 17344 1
19147 29293 4
29133 22409 5
20690 29801 4
30270 21780 5
23074 29322 4
4779 17402 1
30170 18721 5
28516 31061 4
28112 29019 4
30475 14670 5
19578 28906 4
28889 18458 5
29890 22961 5
34067 17803 5
20810 33420 4
21751 29314 4
22168 35348 4
28967 17607 5
19110 28857 2
28860 20797 3
24446 29872 4
4711 16424 1
18512 32294 4
29181 17750 5
24881 2487 0
22662 7898 0
21050 28930 4
20361 28882 4
36726 26057 5
28903 22347 5
18601 29305 4
23571 28919 4
3826 16854 1
15777 3375 0
28930 27461 5
3412 15847 1
32521 19961 5
23987 3148 0
20554 28976 4
13972 26702 1
30417 19796 5
14668 28929 4
28957 26300 5
29794 18520 5
12205 20755 1
25761 28867 2
193 24613 1
29240 19213 5
24557 28930 4
27708 29835 4
23644 28889 4
29155 26448 5
29344 26114 5
15744 30499 4
29558 14727 5
57 16932 1
16547 29302 4
8727 22157 1
28887 15689 5
17136 30541 4
24979 29371 4
31712 20400 5
5758 26820 1
28949 23200 5
28930 25411 5
5936 25553 1
7276 28509 1
29695 27725 5
17971 28857 2
25647 29324 4
16110 28873 4
28867 26381 3
3474 15839 1
4671 28831 1
35105 18654 5
28889 23555 5
9160 17427 1
19636 29133 4
17359 29014 4
7968 16397 1
30595 19077 5
19069 29239 4
29082 24466 5
29757 26711 5
1732 22342 1
28922 27721 5
23520 28874 4
28906 28822 5
29796 16885 5
7679 25407 1
23625 28864 2
30338 27707 5
25280 29784 4
18748 28903 4
28930 28684 5
28860 20625 3
22210 29287 4
16248 29712 4
22585 28874 4
4811 17213 1
20664 12193 0
26502 61 0
29544 19249 5
17816 28906 4
30900 24905 5
29162 20387 5
32079 18707 5
22528 30332 4
28880 19182 5
25418 29658 4
29332 23099 5
29544 14666 5
6992 16725 1
25616 13638 0
21737 28860 2
16012 30469 4
18677 29748 4
7228 18668 1
16826 28879 4
29450 20510 5
31482 17593 5
16101 28998 4
19526 31243 4
1334 14602 1
17602 28906 4
25061 9554 0
29579 26128 5
22857 29390 4
33097 19251 5
30277 18239 5
1173 17738 1
28740 29419 4
16330 28852 2
21496 34090 4
1745 15494 1
29247 25143 5
22986 12977 0
30208 22560 5
22289 28930 4
24473 29683 4
28388 137 0
34872 21931 5
16694 29280 4
23408 5011 0
17369 29687 4
19083 28857 2
28851 15116 3
29228 28002 5
8242 16708 1
29418 22515 5
13673 27083 1
28949 27184 5
29399 28161 5
34083 18758 5
31766 18448 5
28903 15319 5
29300 16130 5
34685 28457 5
13655 25663 1
22622 29296 4
19496 11654 0
1871 14845 1
20708 29037 4
28882 21907 5
19156 29197 4
32008 17215 5
14946 31661 4
25872 36669 4
20693 28860 2
28857 18768 3
23081 29293 4
19966 29499 4
29296 17906 5
29081 26342 5
27507 9287 0
22036 29319 4
4897 23720 1
21058 4639 0
28851 15003 3
29772 15829 5
22773 11425 0
33234 18762 5
29208 27812 5
28872 25902 5
23843 8492 0
28874 17942 5
7509 27253 1
28903 27735 5
28880 16452 5
19797 29860 4
21199 28930 4
17989 28857 2
28416 29344 4
29133 15273 5
20649 31483 4
28868 28353 3
28973 22393 5
27780 4539 0
28906 23118 5
6580 16705 1
30971 18927 5
35810 19661 5
19957 31044 4
16106 7640 0
19414 31702 4
26627 29306 4
15253 2286 0
4703 26327 1
30617 17364 5
15898 28903 4
21713 12379 0
16729 28852 2
20463 34542 4
28874 18451 5
28976 24729 5
17975 28913 4
30767 24356 5
24404 28894 4
8813 24088 1
6559 23785 1
18158 29046 4
27814 29312 4
28903 17739 5
583 23026 1
19721 8928 0
28851 14928 3
36131 26120 5
27750 9169 0
13671 26435 1
20226 29238 4
20867 30656 4
29287 19342 5
8771 20610 1
12509 23585 1
6773 27542 1
19997 34017 4
22827 6642 0
22911 4880 0
19409 28858 2
28889 22185 5
28871 22289 5
24153 10002 0
24667 29698 4
28861 22511 3
28874 20028 5
28857 17993 3
26778 28903 4
30116 19077 5
4302 26702 1
29710 24061 5
32251 25052 5
22185 10515 0
22296 12044 0
21786 31615 4
30124 24258 5
18916 6891 0
19079 28879 4
28930 15031 5
18180 30030 4
29562 25058 5
28859 20148 3
25737 29408 4
22778 29918 4
22709 29027 4
28305 29049 4
5133 22014 1
15440 2927 0
879 26439 1
21471 28948 4
32984 17055 5
28913 15072 5
28903 18738 5
29236 19842 5
24716 2154 0
31345 25845 5
15814 3438 0
23505 9547 0
6905 16123 1
29584 17748 5
9640 25958 1
19463 28922 4
22905 12466 0
19291 29217 4
28985 14794 5
27126 29853 4
29296 18091 5
29913 23998 5
27355 7478 0
4610 17820 1
19784 28859 2
24611 31188 4
31992 28004 5
9822 17378 1
24790 29867 4
28091 28874 4
17571 8188 0
17108 9896 0
37750 19509 5
22868 29496 4
25200 28866 2
30867 25614 5
18415 10798 0
17573 28930 4
25658 29197 4
15956 30013 4
17114 28923 4
16433 30708 4
23063 30283 4
25490 9943 0
24709 31269 4
30413 28277 5
28728 29200 4
28985 15827 5
22223 29558 4
3813 21578 1
20462 34540 4
27567 28930 4
20098 29296 4
9524 24347 1
33178 19076 5
28889 20293 5
21953 34767 4
28962 26167 5
16090 28852 2
15299 28907 4
4529 25940 1
19319 29390 4
726 25160 1
16279 30970 4
30792 22355 5
15556 3067 0
7495 26029 1
18216 28857 2
15919 30858 4
25273 29012 4
16517 6011 0
28948 26021 5
21989 31331 4
29629 14955 5
4504 24761 1
30277 23662 5
22082 28860 2
29342 28417 5
22130 28930 4
4763 23314 1
19002 28913 4
29033 14718 5
28866 24774 3
29378 18134 5
3100 15585 1
26554 31445 4
28298 29425 4
28913 21836 5
16233 2840 0
29152 14557 5
29414 26851 5
22747 29287 4
34123 28258 5
27606 28913 4
24455 28927 4
29356 22548 5
29276 15636 5
18194 29499 4
5984 16627 1
22315 30144 4
22326 28861 2
25825 674 0
22501 28930 4
26956 28867 2
23425 7156 0
16439 28903 4
16796 8342 0
25475 1669 0
22576 32181 4
29510 27587 5
19124 29767 4
25652 32663 4
24697 28866 2
30790 19744 5
3226 23055 1
34367 24004 5
29095 28746 5
16504 29241 4
28867 26256 3
29913 18513 5
29388 21654 5
30430 17245 5
28930 24218 5
28906 19760 5
10319 22755 1
30378 23022 5
20601 4638 0
29302 16943 5
28868 27912 3
31042 19042 5
23262 6964 0
17227 32735 4
28889 22014 5
23380 29237 4
29234 20061 5
26825 29672 4
30607 23786 5
29469 16643 5
28276 28868 2
29548 20430 5
29337 16276 5
28874 27818 5
4717 19609 1
24413 28866 2
28851 16016 3
27863 29344 4
29088 21471 5
33823 27762 5
28930 15676 5
15980 30106 4
24246 28889 4
11303 18660 1
28930 27737 5
28967 18015 5
16861 33181 4
4672 19099 1
293 15186 1
4666 24689 1
29335 18885 5
17564 28976 4
29687 23393 5
380 23606 1
4119 24901 1
29973 14735 5
28867 25965 3
15908 28851 2
19917 30272 4
27191 8254 0
25031 28866 2
29801 22682 5
14816 28923 4
14280 27970 1
18381 29197 4
22552 29328 4
26849 29638 4
28957 17743 5
10049 22791 1
29095 23562 5
15836 1581 0
26074 28867 2
29225 21228 5
22754 28861 2
21526 28889 4
30121 16587 5
23598 29757 4
34354 20273 5
28866 24596 3
29270 21044 5
25183 28930 4
18706 11321 0
24839 28889 4
28867 25788 3
31003 23820 5
29407 16016 5
18606 29012 4
28874 28846 5
28866 24780 3
30394 14991 5
20637 28976 4
29002 27531 5
19031 9658 0
16650 28852 2
20396 231 0
29215 24801 5
5064 25303 1
29191 27603 5
30304 17502 5
25364 29559 4
18821 37593 4
28629 31075 4
33603 22366 5
16719 29988 4
31791 15025 5
29122 17315 5
29143 25391 5
27410 29359 4
31523 20906 5
15745 29988 4
13736 25816 1
28930 25662 5
29152 25442 5
9613 19397 1
15813 1122 0
18964 28889 4
24442 2569 0
28697 6320 0
28042 28874 4
20669 29757 4
29096 26185 5
1328 21266 1
17598 28989 4
17367 28855 2
20706 1965 0
10139 27449 1
25620 29089 4
28903 27536 5
29296 27342 5
29278 25916 5
27061 6385 0
16055 3169 0
28857 18685 3
28989 22569 5
29907 19131 5
13745 27067 1
16350 31082 4
29727 22653 5
28856 17544 3
28862 23256 3
29383 26145 5
13629 25586 1
25554 29397 4
30005 14606 5
17746 4566 0
20266 2894 0
28921 27217 5
24580 29302 4
29328 17968 5
9422 27440 1
28654 29418 4
26443 29215 4
29449 23837 5
18470 28857 2
24326 31811 4
22908 356 0
26766 11105 0
27060 29295 4
29036 15272 5
33358 16974 5
17557 28982 4
29692 15874 5
22837 28876 4
1459 14650 1
30165 27934 5
29594 26794 5
16445 31216 4
18399 29046 4
35198 23058 5
14264 27882 1
28991 20696 5
29844 23245 5
2510 27139 1
33107 16835 5
26259 13858 0
1326 21276 1
23493 4513 0
29081 18369 5
20739 28873 4
28053 28868 2
3051 15816 1
30854 24635 5
29388 26805 5
17503 28971 4
25938 28874 4
14724 30632 4
15685 29174 4
28889 18831 5
28857 19068 3
28087 28913 4
22864 35648 4
28997 25569 5
28874 15850 5
14739 30678 4
26096 28913 4
15873 29019 4
7898 27772 1
4409 19533 1
3905 22366 1
29052 14820 5
19224 29082 4
29967 21023 5
28882 20081 5
4014 25521 1
27277 30273 4
28867 26691 3
24098 28874 4
30862 19231 5
36035 23937 5
28973 28789 5
30979 23241 5
23963 29131 4
13350 24626 1
28233 37368 4
31093 18795 5
29428 18275 5
28871 26139 5
19916 5608 0
24991 4909 0
27078 33833 4
22910 28948 4
5822 18496 1
20482 29387 4
28913 17897 5
25395 12924 0
29414 23229 5
10918 25927 1
12016 21949 1
30593 26910 5
28887 21807 5
27316 32032 4
21172 30302 4
19314 28930 4
33157 20162 5
1411 16419 1
29934 27269 5
35527 22545 5
21815 29024 4
